freq,nrg_bal,siec,unit,geo,time,value,dataset
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2015,462.343,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2016,458.759,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2017,492.38,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2018,514.389,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2019,545.428,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2020,500.753,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2021,526.291,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2022,593.59,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2023,580.011,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Malta,2024,602.29,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2013,46898.823,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2014,42352.359,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2015,43375.392,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2016,44338.017,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2017,44529.147,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2018,44855.586,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2019,44071.203,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2020,41865.153,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2021,43258.235,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2022,38955.235,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2023,38048.94,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2024,38793.368,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2013,25801.476,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2014,24760.998,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2015,25475.009,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2016,26099.472,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2017,26502.78,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2018,26042.437,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2019,26221.621,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2020,25006.898,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2021,26434.142,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2022,25171.124,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2023,24317.76,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Austria,2024,24018.564,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2013,62107.507,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2014,60204.33,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2015,60862.715,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2016,65137.043,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2017,69225.895,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2018,73049.211,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2019,71853.636,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2020,70177.416,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2021,74175.218,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2022,70966.086,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2023,69246.314,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Poland,2024,69194.27,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2013,14908.318,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2014,15386.388,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2015,15550.875,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2016,15640.739,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2017,15900.697,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2018,16152.622,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2019,16354.725,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2020,15156.57,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2021,15772.048,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2022,16170.756,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2023,16467.763,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2024,16456.334,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2013,21631.325,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2014,21470.367,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2015,21600.24,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2016,21935.25,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2017,22980.154,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2018,23444.791,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2019,23712.653,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2020,23472.38,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2021,25279.75,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2022,23923.243,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2023,23329.354,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2024,23375.481,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2013,4802.228,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2014,4607.657,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2015,4721.534,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2016,4903.5,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2017,4973.996,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2018,4969.575,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2019,4882.087,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2020,4447.19,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2021,4769.706,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2022,4760.845,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2023,4529.882,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2024,4646.955,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2013,10107.882,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2014,9113.614,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2015,9525.304,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2016,9884.214,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2017,10538.548,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2018,10400.003,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2019,10242.955,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2020,9611.131,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2021,10508.333,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2022,9923.616,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2023,9185.442,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2024,9055.407,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2013,23561.862,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2014,23416.963,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2015,23049.777,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2016,24030.895,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2017,24677.948,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2018,25023.526,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2019,24828.655,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2020,23246.091,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2021,24805.313,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2022,23156.731,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2023,22434.316,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2024,22524.256,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2013,31581.916,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2014,30841.813,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2015,31412.09,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2016,31946.371,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2017,31761.618,energy_consumption
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2018,31640.993,energy_consumption
