freq,nrg_bal,siec,unit,geo,time,value
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2021-01-01,1294.263
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2022-01-01,1181.138
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2023-01-01,1073.341
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2024-01-01,1081.758
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2013-01-01,3114.817
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2014-01-01,3241.628
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2015-01-01,3333.371
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2016-01-01,3308.576
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2017-01-01,3452.442
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2018-01-01,3662.539
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2019-01-01,3463.68
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2020-01-01,3138.177
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2021-01-01,3382.392
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2022-01-01,3167.959
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2023-01-01,2869.479
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2024-01-01,2875.036
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2013-01-01,10270.024
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2014-01-01,10218.642
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2015-01-01,10156.882
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2016-01-01,10500.774
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2017-01-01,10699.835
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2018-01-01,11038.184
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2019-01-01,10980.131
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2020-01-01,10257.554
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2021-01-01,10760.748
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2022-01-01,9736.046
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2023-01-01,9291.803
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Finland,2024-01-01,9390.176
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2013-01-01,10940.065
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2014-01-01,10712.063
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2015-01-01,10920.312
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2016-01-01,10879.933
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2017-01-01,10828.964
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2018-01-01,10925.172
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2019-01-01,10783.745
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2020-01-01,11059.63
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2021-01-01,11023.122
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2022-01-01,10954.768
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2023-01-01,11253.547
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2024-01-01,11104.048
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2013-01-01,1424.41
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2014-01-01,1442.055
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2015-01-01,1460.048
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2016-01-01,1344.211
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2017-01-01,1394.304
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2018-01-01,1401.396
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2019-01-01,1315.423
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2020-01-01,1298.431
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2021-01-01,1330.039
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2022-01-01,1374.644
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2023-01-01,1389.684
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2024-01-01,1369.054
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2013-01-01,6075.432
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2014-01-01,5964.68
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2015-01-01,6011.852
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2016-01-01,6048.598
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2017-01-01,6136.027
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2018-01-01,6247.574
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2019-01-01,6248.86
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2020-01-01,6301.997
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2021-01-01,6678.378
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2022-01-01,6463.182
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2023-01-01,6122.167
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Norway,2024-01-01,6073.523
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2013-01-01,23643.762
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2014-01-01,22967.703
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2015-01-01,23060.44
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2016-01-01,21304.966
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2017-01-01,21625.725
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2018-01-01,21689.348
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2019-01-01,21118.796
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2013-01-01,183.351
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2014-01-01,133.191
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2015-01-01,131.817
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2016-01-01,120.024
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2017-01-01,139.009
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2018-01-01,135.524
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2019-01-01,137.222
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2020-01-01,133.129
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2021-01-01,138.656
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2022-01-01,89.434
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2023-01-01,85.137
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2024-01-01,87.303
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2013-01-01,555.332
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2014-01-01,517.614
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2015-01-01,474.779
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2016-01-01,441.263
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2017-01-01,388.256
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2018-01-01,412.335
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2019-01-01,450.049
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2020-01-01,460.846
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2021-01-01,483.86
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2022-01-01,373.789
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2023-01-01,337.602
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2024-01-01,307.934
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2013-01-01,281.451
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2014-01-01,372.768
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2015-01-01,301.176
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2016-01-01,285.923
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2017-01-01,405.514
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2018-01-01,457.432
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2019-01-01,366.407
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2020-01-01,385.24
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2021-01-01,446.307
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2022-01-01,430.752
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Albania,2023-01-01,403.808
